dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,339.507297,313.388309,159.000000,100.000000,0.000000,0.000000,5.793649
0.020000,341.271580,312.446340,161.000000,100.000000,0.000000,0.000000,5.791925
0.020000,343.034283,311.501418,163.000000,100.000000,0.000000,0.000000,5.790302
0.020000,344.795500,310.553727,165.000000,100.000000,0.000000,0.000000,5.788781
0.020000,346.555321,309.603447,167.000000,100.000000,0.000000,0.000000,5.787361
0.020000,348.313838,308.650758,169.000000,100.000000,0.000000,0.000000,5.786042
0.020000,350.071147,307.695842,171.000000,100.000000,0.000000,0.000000,5.784825
0.020000,351.827339,306.738874,173.000000,100.000000,0.000000,0.000000,5.783708
0.020000,353.582511,305.780035,175.000000,100.000000,0.000000,0.000000,5.782693
0.020000,355.336756,304.819502,177.000000,100.000000,0.000000,0.000000,5.781777
0.020000,357.090170,303.857451,179.000000,100.000000,0.000000,0.000000,5.780962
0.020000,358.842847,302.894060,181.000000,100.000000,0.000000,0.000000,5.780248
0.020000,360.594884,301.929505,183.000000,100.000000,0.000000,0.000000,5.779633
0.020000,362.346377,300.963960,185.000000,100.000000,0.000000,0.000000,5.779119
0.020000,364.097420,299.997602,187.000000,100.000000,0.000000,0.000000,5.778705
0.020000,365.848111,299.030607,189.000000,100.000000,0.000000,0.000000,5.778390
0.020000,367.598547,298.063148,191.000000,100.000000,0.000000,0.000000,5.778175
0.020000,369.348823,297.095400,193.000000,100.000000,0.000000,0.000000,5.778061
0.020000,371.099036,296.127539,195.000000,100.000000,0.000000,0.000000,5.778045
0.020000,372.849282,295.159739,197.000000,100.000000,0.000000,0.000000,5.778130
0.020000,374.599660,294.192175,199.000000,100.000000,0.000000,0.000000,5.778315
0.020000,376.350263,293.225021,201.000000,100.000000,0.000000,0.000000,5.778599
0.020000,378.101191,292.258452,203.000000,100.000000,0.000000,0.000000,5.778983
0.020000,379.852537,291.292644,205.000000,100.000000,0.000000,0.000000,5.779468
0.020000,381.604399,290.327771,207.000000,100.000000,0.000000,0.000000,5.780052
0.020000,383.356873,289.364011,209.000000,100.000000,0.000000,0.000000,5.780736
0.020000,385.110055,288.401537,211.000000,100.000000,0.000000,0.000000,5.781521
0.020000,386.864039,287.440527,213.000000,100.000000,0.000000,0.000000,5.782406
0.020000,388.618922,286.481158,215.000000,100.000000,0.000000,0.000000,5.783391
0.020000,390.374797,285.523607,217.000000,100.000000,0.000000,0.000000,5.784478
