dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,507.305322,477.625998,342.999039,99.903870,-4.806498,-240.324905,0.035745
0.020000,509.298866,477.695713,344.993802,99.572446,-16.571204,-588.235294,0.034165
0.020000,511.283542,477.761966,346.979584,99.005728,-28.335910,-588.235294,0.032571
0.020000,513.254641,477.824613,348.951678,98.203715,-40.100616,-588.235294,0.030969
0.020000,515.207453,477.883542,350.905379,97.166409,-51.865322,-588.235294,0.029362
0.020000,517.137267,477.938672,352.835981,95.893808,-63.630028,-588.235294,0.027755
0.020000,519.039373,477.989956,354.738779,94.385914,-75.394733,-588.235294,0.026152
0.020000,520.909058,478.037375,356.609065,92.642725,-87.159439,-588.235294,0.024559
0.020000,522.741609,478.080944,358.442135,90.664242,-98.924145,-588.235294,0.022980
0.020000,524.532315,478.120706,360.233282,88.450465,-110.688851,-588.235294,0.021420
0.020000,526.276461,478.156735,361.977800,86.001394,-122.453557,-588.235294,0.019885
0.020000,527.969336,478.189131,363.670985,83.317029,-134.218263,-588.235294,0.018381
0.020000,529.606224,478.218022,365.308129,80.397369,-145.982969,-588.235294,0.016913
0.020000,531.182415,478.243559,366.884526,77.242416,-157.747675,-588.235294,0.015486
0.020000,532.693195,478.265916,368.395472,73.852168,-169.512380,-588.235294,0.014107
0.020000,534.133853,478.285286,369.836260,70.226626,-181.277086,-588.235294,0.012781
0.020000,535.499676,478.301878,371.202184,66.365791,-193.041792,-588.235294,0.011514
0.020000,536.786916,478.315927,372.489500,62.365791,-200.000000,-347.910389,0.010311
0.020000,537.994174,478.327691,373.696816,58.365791,-200.000000,-0.000000,0.009176
0.020000,539.121447,478.337434,374.824132,54.365791,-200.000000,0.000000,0.008109
0.020000,540.168733,478.345405,375.871448,50.365791,-200.000000,-0.000000,0.007112
0.020000,541.136027,478.351837,376.838763,46.365791,-200.000000,0.000000,0.006187
0.020000,542.023328,478.356948,377.726079,42.365791,-200.000000,-0.000000,0.005333
0.020000,542.830634,478.360939,378.533395,38.365791,-200.000000,0.000000,0.004554
0.020000,543.557943,478.363995,379.260711,34.365791,-200.000000,0.000000,0.003849
0.020000,544.206216,478.366285,379.908988,30.461921,-195.193502,240.324905,0.003218
0.020000,544.778767,478.367968,380.481541,26.793345,-183.428796,588.235294,0.002659
0.020000,545.280299,478.369178,380.983075,23.360063,-171.664090,588.235294,0.002168
0.020000,545.715519,478.370029,381.418296,20.162075,-159.899384,588.235294,0.001741
0.020000,546.089133,478.370611,381.791911,17.199382,-148.134678,588.235294,0.001374
0.020000,546.405847,478.370997,382.108624,14.471982,-136.369972,588.235294,0.001062
0.020000,546.670366,478.371243,382.373143,11.979877,-124.605267,588.235294,0.000801
0.020000,546.887395,478.371393,382.590172,9.723066,-112.840561,588.235294,0.000587
0.020000,547.061641,478.371481,382.764418,7.701549,-101.075855,588.235294,0.000414
0.020000,547.197810,478.371528,382.900587,5.915326,-89.311149,588.235294,0.000280
0.020000,547.300607,478.371551,383.003384,4.364397,-77.546443,588.235294,0.000178
0.020000,547.374738,478.371562,383.077516,3.048762,-65.781737,588.235294,0.000104
0.020000,547.424911,478.371566,383.127688,1.968421,-54.017031,588.235294,0.000055
0.020000,547.455829,478.371567,383.158606,1.123375,-42.252325,588.235294,0.000024
0.020000,547.472199,478.371567,383.174976,0.513622,-30.487620,588.235294,0.000008
0.020000,547.478727,478.371567,383.181504,0.139164,-18.722914,588.235294,0.000001
0.020000,547.480119,478.371567,383.182895,0.000000,-6.958208,588.235294,6.283185
0.020000,547.480119,478.371567,383.182895,0.000000,0.000000,347.910389,6.283185
