dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,417.349519,635.565840,227.000000,100.000000,0.000000,0.000000,0.353565
0.020000,419.227238,636.254438,229.000000,100.000000,0.000000,0.000000,0.349397
0.020000,421.107855,636.935077,231.000000,100.000000,0.000000,0.000000,0.345095
0.020000,422.991428,637.607494,233.000000,100.000000,0.000000,0.000000,0.340660
0.020000,424.878010,638.271424,235.000000,100.000000,0.000000,0.000000,0.336090
0.020000,426.767649,638.926600,237.000000,100.000000,0.000000,0.000000,0.331387
0.020000,428.660391,639.572755,239.000000,100.000000,0.000000,0.000000,0.326550
0.020000,430.556280,640.209620,241.000000,100.000000,0.000000,0.000000,0.321579
0.020000,432.455352,640.836926,243.000000,100.000000,0.000000,0.000000,0.316474
0.020000,434.357644,641.454401,245.000000,100.000000,0.000000,0.000000,0.311235
0.020000,436.263186,642.061775,247.000000,100.000000,0.000000,0.000000,0.305863
0.020000,438.172002,642.658774,249.000000,100.000000,0.000000,0.000000,0.300356
0.020000,440.084116,643.245126,251.000000,100.000000,0.000000,0.000000,0.294717
0.020000,441.999545,643.820559,253.000000,100.000000,0.000000,0.000000,0.288944
0.020000,443.918300,644.384797,255.000000,100.000000,0.000000,0.000000,0.283039
0.020000,445.840390,644.937569,257.000000,100.000000,0.000000,0.000000,0.277002
0.020000,447.765818,645.478600,259.000000,100.000000,0.000000,0.000000,0.270834
0.020000,449.694580,646.007618,261.000000,100.000000,0.000000,0.000000,0.264535
0.020000,451.626670,646.524350,263.000000,100.000000,0.000000,0.000000,0.258105
0.020000,453.562075,647.028524,265.000000,100.000000,0.000000,0.000000,0.251547
0.020000,455.500777,647.519870,267.000000,100.000000,0.000000,0.000000,0.244861
0.020000,457.442750,647.998119,269.000000,100.000000,0.000000,0.000000,0.238047
0.020000,459.387966,648.463002,271.000000,100.000000,0.000000,0.000000,0.231108
0.020000,461.336390,648.914255,273.000000,100.000000,0.000000,0.000000,0.224044
0.020000,463.287979,649.351612,275.000000,100.000000,0.000000,0.000000,0.216857
0.020000,465.242687,649.774814,277.000000,100.000000,0.000000,0.000000,0.209549
0.020000,467.200460,650.183601,279.000000,100.000000,0.000000,0.000000,0.202121
0.020000,469.161238,650.577718,281.000000,100.000000,0.000000,0.000000,0.194575
0.020000,471.124955,650.956914,283.000000,100.000000,0.000000,0.000000,0.186913
0.020000,473.091541,651.320940,285.000000,100.000000,0.000000,0.000000,0.179137
0.020000,475.060918,651.669553,287.000000,100.000000,0.000000,0.000000,0.171249
0.020000,477.033001,652.002514,289.000000,100.000000,0.000000,0.000000,0.163252
0.020000,479.007700,652.319588,291.000000,100.000000,0.000000,0.000000,0.155149
0.020000,480.984920,652.620546,293.000000,100.000000,0.000000,0.000000,0.146941
0.020000,482.964557,652.905165,295.000000,100.000000,0.000000,0.000000,0.138632
0.020000,484.946504,653.173228,297.000000,100.000000,0.000000,0.000000,0.130225
0.020000,486.930647,653.424523,299.000000,100.000000,0.000000,0.000000,0.121722
0.020000,488.916866,653.658848,301.000000,100.000000,0.000000,0.000000,0.113127
0.020000,490.905035,653.876004,303.000000,100.000000,0.000000,0.000000,0.104444
0.020000,492.895023,654.075802,305.000000,100.000000,0.000000,0.000000,0.095675
0.020000,494.886695,654.258062,307.000000,100.000000,0.000000,0.000000,0.086825
0.020000,496.879908,654.422609,309.000000,100.000000,0.000000,0.000000,0.077896
0.020000,498.874518,654.569278,311.000000,100.000000,0.000000,0.000000,0.068894
0.020000,500.870372,654.697915,313.000000,100.000000,0.000000,0.000000,0.059821
0.020000,502.867310,654.808371,315.000000,100.000000,0.000000,0.000000,0.050682
0.020000,504.865174,654.900510,317.000000,100.000000,0.000000,0.000000,0.041480
0.020000,506.863804,654.974204,319.000000,100.000000,0.000000,0.000000,0.032221
0.020000,508.863032,655.029335,321.000000,100.000000,0.000000,0.000000,0.022909
0.020000,510.862690,655.065796,323.000000,100.000000,0.000000,0.000000,0.013547
0.020000,512.862605,655.083490,325.000000,100.000000,0.000000,0.000000,0.004140
0.020000,514.862601,655.082329,327.000000,100.000000,0.000000,0.000000,6.277878
0.020000,516.862503,655.062238,329.000000,100.000000,0.000000,0.000000,6.268395
0.020000,518.862102,655.023151,331.000000,100.000000,0.000000,0.000000,6.258881
0.020000,520.861240,654.965014,333.000000,100.000000,0.000000,0.000000,6.249340
0.020000,522.631438,654.903489,335.000000,100.000000,0.000000,0.000000,6.248055
0.020000,524.630170,654.832290,337.000000,100.000000,0.000000,0.000000,6.247069
0.020000,526.628826,654.758921,339.000000,100.000000,0.000000,0.000000,6.245883
0.020000,528.627384,654.682980,341.000000,100.000000,0.000000,0.000000,6.244495
0.020000,530.625826,654.604065,343.000000,100.000000,0.000000,0.000000,6.242905
0.020000,532.624130,654.521767,345.000000,100.000000,0.000000,0.000000,6.241110
0.020000,534.622279,654.435673,347.000000,100.000000,0.000000,0.000000,6.239106
0.020000,536.620241,654.345367,349.000000,100.000000,0.000000,0.000000,6.236892
0.020000,538.617986,654.250424,351.000000,100.000000,0.000000,0.000000,6.234464
0.020000,540.615483,654.150415,353.000000,100.000000,0.000000,0.000000,6.231820
0.020000,542.612696,654.044904,355.000000,100.000000,0.000000,0.000000,6.228954
0.020000,544.609585,653.933447,357.000000,100.000000,0.000000,0.000000,6.225863
0.020000,546.606111,653.815590,359.000000,100.000000,0.000000,0.000000,6.222544
0.020000,548.602220,653.690873,361.000000,100.000000,0.000000,0.000000,6.218990
0.020000,550.597857,653.558825,363.000000,100.000000,0.000000,0.000000,6.215197
0.020000,552.592960,653.418966,365.000000,100.000000,0.000000,0.000000,6.211159
0.020000,554.587464,653.270805,367.000000,100.000000,0.000000,0.000000,6.206872
0.020000,556.581294,653.113838,369.000000,100.000000,0.000000,0.000000,6.202327
0.020000,558.574367,652.947551,371.000000,100.000000,0.000000,0.000000,6.197519
0.020000,560.566593,652.771415,373.000000,100.000000,0.000000,0.000000,6.192441
0.020000,562.557873,652.584889,375.000000,100.000000,0.000000,0.000000,6.187085
0.020000,564.548094,652.387419,377.000000,100.000000,0.000000,0.000000,6.181444
0.020000,566.537144,652.178432,379.000000,100.000000,0.000000,0.000000,6.175508
0.020000,568.524888,651.957342,381.000000,100.000000,0.000000,0.000000,6.169269
0.020000,570.511175,651.723547,383.000000,100.000000,0.000000,0.000000,6.162718
0.020000,572.495843,651.476427,385.000000,100.000000,0.000000,0.000000,6.155845
0.020000,574.478718,651.215346,387.000000,100.000000,0.000000,0.000000,6.148639
0.020000,576.459629,650.939643,389.000000,100.000000,0.000000,0.000000,6.141090
0.020000,578.438339,650.648648,391.000000,100.000000,0.000000,0.000000,6.133187
0.020000,580.414630,650.341664,393.000000,100.000000,0.000000,0.000000,6.124918
0.020000,582.388262,650.017975,395.000000,100.000000,0.000000,0.000000,6.116270
0.020000,584.358941,649.676849,397.000000,100.000000,0.000000,0.000000,6.107230
0.020000,586.326398,649.317525,399.000000,100.000000,0.000000,0.000000,6.097786
0.020000,588.290284,648.939231,401.000000,100.000000,0.000000,0.000000,6.087924
0.020000,590.250259,648.541165,403.000000,100.000000,0.000000,0.000000,6.077629
0.020000,592.205946,648.122506,405.000000,100.000000,0.000000,0.000000,6.066887
0.020000,594.156912,647.682419,407.000000,100.000000,0.000000,0.000000,6.055684
0.020000,596.102709,647.220043,409.000000,100.000000,0.000000,0.000000,6.044003
0.020000,598.042868,646.734492,411.000000,100.000000,0.000000,0.000000,6.031831
0.020000,599.976840,646.224873,413.000000,100.000000,0.000000,0.000000,6.019150
0.020000,601.904053,645.690271,415.000000,100.000000,0.000000,0.000000,6.005947
0.020000,603.823886,645.129758,417.000000,100.000000,0.000000,0.000000,5.992205
0.020000,605.735673,644.542391,419.000000,100.000000,0.000000,0.000000,5.977911
0.020000,607.638693,643.927220,421.000000,100.000000,0.000000,0.000000,5.963049
0.020000,609.532170,643.283288,423.000000,100.000000,0.000000,0.000000,5.947606
0.020000,611.415277,642.609637,425.000000,100.000000,0.000000,0.000000,5.931569
0.020000,613.287135,641.905307,427.000000,100.000000,0.000000,0.000000,5.914927
0.020000,615.146781,641.169356,429.000000,100.000000,0.000000,0.000000,5.897670
0.020000,616.993202,640.400854,431.000000,100.000000,0.000000,0.000000,5.879790
0.020000,618.825344,639.598885,433.000000,100.000000,0.000000,0.000000,5.861281
0.020000,620.642060,638.762572,435.000000,100.000000,0.000000,0.000000,5.842141
0.020000,622.442157,637.891075,437.000000,100.000000,0.000000,0.000000,5.822368
0.020000,624.224389,636.983596,439.000000,100.000000,0.000000,0.000000,5.801967
0.020000,625.987437,636.039402,441.000000,100.000000,0.000000,0.000000,5.780944
0.020000,627.729947,635.057822,443.000000,100.000000,0.000000,0.000000,5.759311
0.020000,629.450510,634.038266,445.000000,100.000000,0.000000,0.000000,5.737084
0.020000,631.147678,632.980234,447.000000,100.000000,0.000000,0.000000,5.714283
0.020000,632.819982,631.883320,449.000000,100.000000,0.000000,0.000000,5.690934
0.020000,634.465921,630.747236,451.000000,100.000000,0.000000,0.000000,5.667069
0.020000,636.083994,629.571806,453.000000,100.000000,0.000000,0.000000,5.642724
0.020000,637.672701,628.356983,455.000000,100.000000,0.000000,0.000000,5.617940
0.020000,639.230564,627.102851,457.000000,100.000000,0.000000,0.000000,5.592764
0.020000,640.756136,625.809635,459.000000,100.000000,0.000000,0.000000,5.567248
0.020000,642.248016,624.477700,461.000000,100.000000,0.000000,0.000000,5.541446
0.020000,643.704880,623.107543,463.000000,100.000000,0.000000,0.000000,5.515418
0.020000,645.125463,621.699818,465.000000,100.000000,0.000000,0.000000,5.489226
0.020000,646.508615,620.255288,467.000000,100.000000,0.000000,0.000000,5.462933
0.020000,647.853272,618.774870,469.000000,100.000000,0.000000,0.000000,5.436604
0.020000,649.158514,617.259566,471.000000,100.000000,0.000000,0.000000,5.410304
0.020000,650.423507,615.710532,473.000000,100.000000,0.000000,0.000000,5.384097
0.020000,651.647598,614.128961,475.000000,100.000000,0.000000,0.000000,5.358046
0.020000,652.830248,612.516156,477.000000,100.000000,0.000000,0.000000,5.332210
0.020000,653.971056,610.873486,479.000000,100.000000,0.000000,0.000000,5.306646
0.020000,655.069762,609.202370,481.000000,100.000000,0.000000,0.000000,5.281406
0.020000,656.126251,607.504253,483.000000,100.000000,0.000000,0.000000,5.256537
0.020000,657.140536,605.780603,485.000000,100.000000,0.000000,0.000000,5.232083
0.020000,658.112765,604.032881,487.000000,100.000000,0.000000,0.000000,5.208082
0.020000,659.043206,602.262530,489.000000,100.000000,0.000000,0.000000,5.184565
0.020000,659.932204,600.471037,491.000000,100.000000,0.000000,0.000000,5.161560
0.020000,660.780254,598.659762,493.000000,100.000000,0.000000,0.000000,5.139089
0.020000,661.587877,596.830149,495.000000,100.000000,0.000000,0.000000,5.117170
0.020000,662.355735,594.983471,497.000000,100.000000,0.000000,0.000000,5.095815
0.020000,663.084519,593.121020,499.000000,100.000000,0.000000,0.000000,5.075033
0.020000,663.774984,591.244026,501.000000,100.000000,0.000000,0.000000,5.054828
0.020000,664.427933,589.353649,503.000000,100.000000,0.000000,0.000000,5.035201
0.020000,665.044213,587.450974,505.000000,100.000000,0.000000,0.000000,5.016149
0.020000,665.624670,585.537114,507.000000,100.000000,0.000000,0.000000,4.997670
0.020000,666.170216,583.612974,509.000000,100.000000,0.000000,0.000000,4.979754
0.020000,666.681339,581.681089,510.998404,99.840414,-7.979306,-398.965323,4.962407
0.020000,667.158131,579.746120,512.991264,99.445534,-19.744012,-588.235294,4.945650
0.020000,667.600739,577.813563,514.973873,98.815359,-31.508718,-588.235294,4.929503
0.020000,668.009586,575.888889,516.941525,97.949891,-43.273424,-588.235294,4.913983
0.020000,668.385341,573.977513,518.889515,96.849128,-55.038130,-588.235294,4.899100
0.020000,668.728886,572.084790,520.813137,95.513071,-66.802836,-588.235294,4.884860
0.020000,669.041258,570.216221,522.707685,93.941721,-78.567542,-588.235294,4.871268
0.020000,669.323691,568.377035,524.568453,92.135076,-90.332248,-588.235294,4.858323
0.020000,669.577532,566.572516,526.390735,90.093137,-102.096954,-588.235294,4.846021
0.020000,669.804232,564.807941,528.169826,87.815903,-113.861659,-588.235294,4.834360
